kreizenn,ˈkrɛjzɛn,02743.wav
krennard,ˈkrɛnart,02744.wav
krennlavar,krɛnˈlɑ:var,02745.wav
kreoñ,ˈkrẽw,02746.wav
kristen,ˈkristɛn,02747.wav
krogad,ˈkro:gat,02748.wav
kudon,ˈky:dõn,02749.wav
labour-douar,laburˈduar,02750.wav
laer-mor,lɛrˈmo:r,02751.wav
laouer,ˈlɔwɛr,02752.wav
lenner,ˈlɛnɛr,02753.wav
leurenn,ˈlø:rɛn,02754.wav
leve,ˈle:ve,02755.wav
leviañ,ˈlevjɑ̃,02756.wav
lili,ˈli:li,02757.wav
lirzhin,ˈlirzin,02758.wav
lontek,ˈlõntɛk,02759.wav
losk,ˈlɔsk,02760.wav
loued,ˈlwet,02761.wav
louz,ˈlu:s,02762.wav
ludueg,lyˈdyɛk,02763.wav
maltouter,malˈtutɛr,02764.wav
marblev,ˈmarblɛw,02765.wav
marellañ,ˈmarɛlɑ̃,02766.wav
marichal,maˈriʃal,02767.wav
maskl,ˈmaskl,02768.wav
match,ˈmatʃ,02769.wav
mederez,meˈde:rɛs,02770.wav
menegiñ,meˈne:gi,02771.wav
menn,ˈmɛn,02772.wav
merat,ˈme:rat,02773.wav
merzheriañ,mɛrˈzerjɑ̃,02774.wav
meurded,ˈmœrdɛt,02775.wav
mezhek,ˈme:zɛk,02776.wav
milion,miˈliõn,02777.wav
minicʼhi,miˈnihi,02778.wav
minvig,ˈminvik,02779.wav
mogediñ,moˈge:di,02780.wav
mogn,ˈmõɲ,02781.wav
morgad,ˈmorgat,02782.wav
morhocʼh,ˈmorɔx,02783.wav
moru,ˈmo:ry,02784.wav
morvleiz,ˈmorvlɛjs,02785.wav
nobl,ˈnopl,02786.wav
oadet,ˈwɑ:dɛt,02787.wav
oberata,obeˈrata,02788.wav
oberour,oˈbe:rur,02789.wav
ofiser,oˈfisɛr,02790.wav
onestiz,õˈnestis,02791.wav
orbid,ˈɔrbit,02792.wav
pab,ˈpɑ:p,02793.wav
pabor,ˈpɑ:bɔr,02794.wav
palmez,ˈpalmɛs,02795.wav
panez,ˈpɑ̃:nɛs,02796.wav
pardoniñ,parˈdõ:ni,02797.wav
patrom,ˈpatrõm,02798.wav
paun,ˈpayn,02799.wav
peg,ˈpe:k,02800.wav
pegus,ˈpe:gys,02801.wav
pellder,ˈpɛldɛr,02802.wav
pennek,ˈpɛnɛk,02803.wav
pennfolliñ,pɛnˈfɔli,02804.wav
pennkaoz,pɛnˈkɔ:s,02805.wav
pennti,ˈpɛnti,02806.wav
penn-kentañ,pɛnˈkɛntɑ̃,02807.wav
penn-kil-ha-troad,pɛnkilaˈtrwɑ:t,02808.wav
peurechuiñ,pœreˈʃyi,02809.wav
peurliesañ,pœrliˈesɑ̃,02810.wav
pint,ˈpint,02811.wav
pinvidigezh,pinviˈdi:gɛs,02812.wav
pizhoni,piˈzõ:ni,02813.wav
pladañ,ˈplɑ:dɑ̃,02814.wav
pladenn,ˈplɑ:dɛn,02815.wav
plaenenn,ˈplẽ:nɛn,02816.wav
pleg,ˈple:k,02817.wav
plijadurus,pliʒaˈdy:rys,02818.wav
plomenn,ˈplõmɛn,02819.wav
poaniañ,ˈpwɑ̃njɑ̃,02820.wav
poanius,ˈpwɑ̃njys,02821.wav
poder,ˈpo:dɛr,02822.wav
poellek,ˈpwɛlɛk,02823.wav
pole,ˈpo:le,02824.wav
polez,ˈpo:lɛs,02825.wav
politikerezh,politiˈkɛ:rɛs,02826.wav
porched,ˈpɔrʃɛt,02827.wav
porcʼhell,ˈpɔrxɛl,02828.wav
porzhier,ˈpɔrzjɛr,02829.wav
posupl,ˈposypl,02830.wav
potin,ˈpotin,02831.wav
poull-dour,pulˈdu:r,02832.wav
preder,ˈpre:dɛr,02833.wav
prener,ˈpre:nɛr,02834.wav
prezeg,ˈpre:zɛk,02835.wav
prezidant,preˈzi:dɑ̃t,02836.wav
prop,ˈprɔp,02837.wav
pudask,ˈpy:dask,02838.wav
punañ,ˈpy:nɑ̃,02839.wav
punisañ,pyˈnisɑ̃,02840.wav
rabot,ˈrɑ:bɔt,02841.wav
rae,ˈrɛ:,02842.wav
ragistor,raˈgistɔr,02843.wav
rak-se,rakˈse:,02844.wav
rampo,ˈrɑ̃mpo,02845.wav
rannvro,ˈrɑ̃nvro,02846.wav
rastellat,rasˈtɛlat,02847.wav
reder-bro,redɛrˈbro:,02848.wav
rentañ,ˈrɛntɑ̃,02849.wav
republik,reˈpyblik,02850.wav
retred,ˈretrɛt,02851.wav
reunig,ˈrø:nik,02852.wav
rimiañ,ˈrimjɑ̃,02853.wav
rivin,ˈri:vin,02854.wav
rodellañ,roˈdɛlɑ̃,02855.wav
rodellek,roˈdɛlɛk,02856.wav
rog,ˈro:k,02857.wav
roñfl,ˈrõfl,02858.wav
rouzañ,ˈru:zɑ̃,02859.wav
rouzmouzat,ruzˈmu:zat,02860.wav
rozell,ˈro:zɛl,02861.wav
roz-aer,roˈzɛ:r,02862.wav
ruilh,ˈryʎ,02863.wav
ruzell,ˈry:zɛl,02864.wav
safariñ,saˈfɑ:ri,02865.wav
sailhad,ˈsaʎat,02866.wav
sanailh,ˈsɑ̃:naʎ,02867.wav
saouzaniñ,sɔwˈzɑ̃:ni,02868.wav
savadur,saˈvɑ:dyr,02869.wav
secʼhor,ˈsehɔr,02870.wav
seran,ˈse:rɑ̃n,02871.wav
servij,ˈsɛrviʃ,02872.wav
servijer,sɛrˈvi:ʒɛr,02873.wav
seziz,ˈse:zis,02874.wav
siferniañ,siˈfɛrnjɑ̃,02875.wav
sil,ˈsi:l,02876.wav
sinañ,ˈsi:nɑ̃,02877.wav
sirius,siˈriys,02878.wav
sizhuniek,siˈzynjɛk,02879.wav
sizhunvezh,siˈzynvɛs,02880.wav
skandalat,skɑ̃nˈdɑ:lat,02881.wav
skañvaat,skɑ̃ˈvɑ:t,02882.wav
skaot,ˈskɔt,02883.wav
skiltrus,ˈskiltrys,02884.wav
sklas,ˈsklas,02885.wav
sklav,ˈsklɑ:f,02886.wav
skleur,ˈsklø:r,02887.wav
sklokal,ˈsklokal,02888.wav
skod,ˈsko:t,02889.wav
skolaj,ˈsko:laʃ,02890.wav
skolp,ˈskolp,02891.wav
skol-louarn,skoˈluarn,02892.wav
skoul,ˈsku:l,02893.wav
skrignal,ˈskriɲal,02894.wav
skuizhus,ˈskɥi:zys,02895.wav
socʼh,ˈsox,02896.wav
sorcʼhenn,ˈsɔrxɛn,02897.wav
soublañ,ˈsublɑ̃,02898.wav
sparl,ˈsparl,02899.wav
spezad,ˈspe:zat,02900.wav
stagell,ˈstɑ:gɛl,02901.wav
stalaf,ˈstɑ:laf,02902.wav
staot,ˈstɔt,02903.wav
ster,ˈste:r,02904.wav
stern,ˈstɛrn,02905.wav
sterniañ,ˈstɛrnjɑ̃,02906.wav
steuñviñ,ˈstœ̃:vi,02907.wav
strebotiñ,streˈboti,02908.wav
strishaat,striˈsɑ:t,02909.wav
studier,styˈdiɛr,02910.wav
stummañ,ˈstymɑ̃,02911.wav
sturiañ,ˈstyrjɑ̃,02912.wav
takonañ,taˈkõ:nɑ̃,02913.wav
tamm-ha-tamm,tɑ̃maˈtɑ̃m,02914.wav
taol-esa,tɔˈlesa,02915.wav
taol-kaer,tɔlˈkɛ:r,02916.wav
taouarcʼh,ˈtɔwarx,02917.wav
targazh,ˈtargas,02918.wav
tastornat,tasˈtɔrnat,02919.wav
tennis,ˈtɛnis,02920.wav
termaji,tɛrˈma:ʒi,02921.wav
ter-du,terˈdy:,02922.wav
testamant,tesˈtɑ̃mɑ̃nt,02923.wav
tevaat,teˈvɑ:t,02924.wav
tezenn,ˈte:zɛn,02925.wav
tezh,ˈte:s,02926.wav
tiked,ˈtikɛt,02927.wav
ti-bank,tiˈbɑ̃ŋk,02928.wav
ti-plouz,tiˈplu:s,02929.wav
toal,ˈtwɑ:l,02930.wav
tommerez,tɔˈme:rɛs,02931.wav
tonenn,ˈtõ:nɛn,02932.wav
tonkadur,tõnˈkɑ:dyr,02933.wav
tonkañ,ˈtõŋkɑ̃,02934.wav
torad,ˈto:rat,02935.wav
toull-bacʼh,tulˈbax,02936.wav
tramor,traˈmo:r,02937.wav
treant,ˈtreɑ̃nt,02938.wav
tregasiñ,treˈgasi,02939.wav
tremener,treˈme:nɛr,02940.wav
treuzwelus,trøzˈwe:lys,02941.wav
trevadenn,treˈvɑ:dɛn,02942.wav
tricʼhorn,ˈtrihɔrn,02943.wav
troazh,ˈtrwɑ:s,02944.wav
troazhañ,ˈtrwɑ:zɑ̃,02945.wav
troiad,ˈtrojat,02946.wav
troidigezh,troiˈdi:gɛs,02947.wav
trot,ˈtrɔt,02948.wav
unander,yˈnɑ̃ndɛr,02949.wav
verb,ˈvɛrp,02950.wav
vogalenn,voˈgɑ:lɛn,02951.wav
yar-indez,jaˈrindɛs,02952.wav
yenañ,ˈje:nɑ̃,02953.wav
yev,ˈjɛw,02954.wav
yezhadur,jeˈzɑ:dyr,02955.wav
yourcʼh,jurx,02956.wav
yunañ,ˈjy:nɑ̃,02957.wav
azvent,ˈazvɛnt,02958.wav
annoar,ˈɑ̃nwar,02959.wav
anzav,ˈɑ̃nzaw,02960.wav
baleadenn,baleˈɑ:dɛn,02961.wav
bevin,ˈbe:vin,02962.wav
cheñch,ʃɛ̃ʃ,02963.wav
chervad,ˈʃɛrvat,02964.wav
dichal,ˈdiʃal,02965.wav
diñs,ˈdĩ:s,02966.wav
diroll,ˈdi:rɔl,02967.wav
distrempañ,disˈtrɛmpɑ̃,02968.wav
evel-just,evɛlˈʒyst,02969.wav
eveshaat,eveˈsɑ:t,02970.wav
e-korf,eˈkɔrf,02971.wav
fier,ˈfiɛr,02972.wav
forbann,ˈfɔrbɑ̃n,02973.wav
fraost,ˈfrɔst,02974.wav
intañvez,inˈtɑ̃:vɛs,02975.wav
james,ˈʒɑ̃mɛs,02976.wav
jedoniezh,ʒedõˈniɛs,02977.wav
kasketenn,kasˈketɛn,02978.wav
kegel,ˈke:gɛl,02979.wav
kembraeg,kɛmˈbraɛk,02980.wav
kig-sall,kikˈsal,02981.wav
klotenn,ˈklotɛn,02982.wav
merour,ˈme:rur,02983.wav
mes,mɛs,02984.wav
meuriad,ˈmørjat,02985.wav
morgazh,ˈmorgas,02986.wav
naonek,ˈnɑ̃wnɛk,02987.wav
pemzekvet,pɛmˈzegvet,02988.wav
pennhêr,ˈpɛnɛr,02989.wav
pevarzekvet,pevarˈzegvet,02990.wav
porzh-mor,pɔrzˈmo:r,02991.wav
redadeg,reˈdɑ:dɛk,02992.wav
seurez,ˈsø:rɛs,02993.wav
stripoù,ˈstripu,02994.wav
temzañ,ˈtɛmzɑ̃,02995.wav
tieg,ˈtiɛk,02996.wav
trouzus,ˈtru:zys,02997.wav
ugentvet,yˈgɛnvet,02998.wav
unnekvet,œˈnegvet,02999.wav
yacʼhus,ˈjahys,03000.wav
koraiz,koˈrajs,03001.wav
adal,aˈdɑ:l,03002.wav
aezamant,ɛˈzɑ̃mɑ̃nt,03003.wav
ag,ag,03004.wav
aketus,aˈketys,03005.wav
bamañ,ˈbɑ̃mɑ̃,03006.wav
beg-douar,begˈduar,03007.wav
berraat,bɛˈrɑ:t,03008.wav
biz-yod,bizˈjo:t,03009.wav
blank,ˈblɑ̃ŋk,03010.wav
bod-spern,botˈspɛrn,03011.wav
bourrus,ˈburys,03012.wav
brenn,ˈbrɛn,03013.wav
brodañ,ˈbro:dɑ̃,03014.wav
dantañ,ˈdɑ̃ntɑ̃,03015.wav
dasson,ˈdasõn,03016.wav
difonn,ˈdifõn,03017.wav
digas,ˈdi:gas,03018.wav
digempenn,diˈgɛmpɛn,03019.wav
dispartiañ,disparˈtiɑ̃,03020.wav
distro,ˈdistro,03021.wav
divroañ,diˈvroɑ̃,03022.wav
duañ,ˈdyɑ̃,03023.wav
enderv,ˈendɛrw,03024.wav
fars,ˈfars,03025.wav
farser,ˈfarsɛr,03026.wav
fenestr,ˈfe:nɛstr,03027.wav
gourenez,guˈre:nɛs,03028.wav
grad,ˈgrɑ:t,03029.wav
gras,ˈgrɑ:s,03030.wav
gred,ˈgre:t,03031.wav
gredus,ˈgre:dys,03032.wav
gwalcʼh,ˈgwalx,03033.wav
gwellañ,ˈgwɛlɑ̃,03034.wav
hader,ˈhɑ:dɛr,03035.wav
kanetenn,kɑ̃ˈnetɛn,03036.wav
kaouidell,kɔˈwi:dɛl,03037.wav
kartoñs,ˈkartõs,03038.wav
kestal,ˈkestal,03039.wav
kloerdi,ˈklwerdi,03040.wav
korfad,ˈkɔrfat,03041.wav
korrigan,kɔri:gɑ̃n,03042.wav
kouent,ˈkuɛnt,03043.wav
lard,ˈlart,03044.wav
lodennañ,loˈdɛnɑ̃,03045.wav
logota,loˈgota,03046.wav
manati,mɑ̃ˈnati,03047.wav
marvel,ˈmarvɛl,03048.wav
medalenn,meˈdɑ:lɛn,03049.wav
mincʼhoarzh,ˈminxwars,03050.wav
mister,ˈmistɛr,03051.wav
moj,ˈmo:ʃ,03052.wav
neizheur,ˈnɛjzœr,03053.wav
pigos,ˈpi:gɔs,03054.wav
pomper,ˈpõmpɛr,03055.wav
rost,ˈrɔst,03056.wav
sal-degemer,saldeˈgemɛr,03057.wav
sklaerder,ˈsklɛrdɛr,03058.wav
tachad,ˈtaʃat,03059.wav
ti-skol,tiˈsko:l,03060.wav
tolpañ,ˈtɔlpɑ̃,03061.wav
yenien,jeˈniɛn,03062.wav
youcʼhadenn,juˈhɑ:dɛn,03063.wav
arre,ˈare,03064.wav
a-zivout,aˈzi:vut,03065.wav
boutailhad,buˈtaʎat,03066.wav
dekvet,ˈdegvet,03067.wav
disentiñ,diˈzɛnti,03068.wav
droed,ˈdrwɛt,03069.wav
fallaat,faˈlɑ:t,03070.wav
gwerso,ˈgwɛrso,03071.wav
gwinizh-du,gwinisˈty:,03072.wav
peizant,ˈpɛjzɑ̃nt,03073.wav
pleg-mor,plegˈmo:r,03074.wav
tele,teˈle:,03075.wav
maleürus,maˈlɛɥrys,03076.wav
oto,ˈoto,03077.wav
dornad,ˈdɔrnat,03078.wav
abaf,ˈɑ:baf,03079.wav
abrant,ˈabrɑ̃nt,03080.wav
akuit,ˈakɥit,03081.wav
allazig,aˈlɑ:zik,03082.wav
amourouz,ɑ̃ˈmu:rus,03083.wav
ampoent,ˈɑ̃mpwɛnt,03084.wav
anduilh,ˈɑ̃ndyʎ,03085.wav
aner,ˈɑ̃:nɛr,03086.wav
ankounacʼh,ɑ̃ŋˈku:nax,03087.wav
annez,ˈɑ̃nɛs,03088.wav
aotren,ˈɔtrɛn,03089.wav
arched,ˈarʃɛt,03090.wav
ardivink,arˈdi:viŋk,03091.wav
argoad,ˈargwat,03092.wav
arm,ˈarm,03093.wav
artichaod,arˈtiʃɔt,03094.wav
askell-grocʼhen,askɛlˈgrɔhɛn,03095.wav
asur,ˈasyr,03096.wav
a-greiz,aˈgrɛjs,03097.wav
a-ispilh,aˈispiʎ,03098.wav
a-led,aˈle:t,03099.wav
a-stroll,aˈstrɔl,03100.wav
a-ziagent,aziaˈgɛnt,03101.wav
badaouiñ,baˈdɔwi,03102.wav
balcʼh,ˈbalx,03103.wav
balum,ˈbɑ:lym,03104.wav
barr-livañ,barˈli:vɑ̃,03105.wav
beilhadeg,bɛˈljɑ:dɛk,03106.wav
biskoul,ˈbiskul,03107.wav
bliv,ˈbliw,03108.wav
bocʼh,ˈbox,03109.wav
bouch,ˈbuʃ,03110.wav
boud,ˈbu:t,03111.wav
boudig,ˈbu:dik,03112.wav
bragez,ˈbrɑ:gɛs,03113.wav
bugel-bihan,bygɛlˈbiɑ̃n,03114.wav
chink,ˈʃiŋk,03115.wav
dao,daw,03116.wav
darbet,ˈdarbɛt,03117.wav
dargreiz,ˈdargrɛjs,03118.wav
dereout,deˈreut,03119.wav
diagent,diˈɑ:gɛnt,03120.wav
diank,ˈdiɑ̃ŋk,03121.wav
diankañ,diˈɑ̃ŋkɑ̃,03122.wav
dibrenn,ˈdibrɛn,03123.wav
didamall,diˈdɑ̃mal,03124.wav
diegi,diˈe:gi,03125.wav
dievezh,diˈe:vɛs,03126.wav
difiñv,ˈdifĩf,03127.wav
diforcʼh,diˈfɔrxɑ̃,03128.wav
digoumoul,diˈgumul,03129.wav
dilenn,ˈdi:lɛn,03130.wav
dilestrañ,diˈlestrɑ̃,03131.wav
dillo,ˈdilo,03132.wav
disecʼh,ˈdi:zex,03133.wav
diseven,diˈse:vɛn,03134.wav
diskoachañ,disˈkwaʃɑ̃,03135.wav
disrannañ,dizˈrɑ̃nɑ̃,03136.wav
distruj,ˈdistryʃ,03137.wav
diwanañ,diˈwɑ̃:nɑ̃,03138.wav
dizamant,diˈzɑ̃mɑ̃nt,03139.wav
dizober,diˈzo:bɛr,03140.wav
doan,ˈdwɑ̃:n,03141.wav
douetus,ˈdwetys,03142.wav
dougerez,duˈge:rɛs,03143.wav
dourgi,ˈdurgi,03144.wav
douryar,ˈdurjar,03145.wav
dour-beuz,durˈbø:s,03146.wav
draf,draf,03147.wav
dramm,ˈdrɑ̃m,03148.wav
dred,ˈdre:t,03149.wav
drougober,druˈgo:bɛr,03150.wav
dube,ˈdy:be,03151.wav
ecʼhon,ˈehõn,03152.wav
elum,ˈe:lym,03153.wav
emskiant,emˈskiɑ̃nt,03154.wav
eoul-maen,ewlˈmẽ:n,03155.wav
espern,ˈespɛrn,03156.wav
estlamm,ˈestlɑ̃m,03157.wav
evelato,eveˈlato,03158.wav
ez,ˈes,03159.wav
e-giz-se,eˈgise,03160.wav
e-kerz,eˈkɛrs,03161.wav
e-skoaz,eˈskwɑ:s,03162.wav
e-tro,eˈtro:,03163.wav
fennañ,ˈfɛnɑ̃,03164.wav
fer,ˈfe:r,03165.wav
feuls,ˈføls,03166.wav
feur,ˈfø:r,03167.wav
fisel,ˈfisɛl,03168.wav
fistilhañ,fisˈtiʎɑ̃,03169.wav
foenneg,ˈfwɛnɛk,03170.wav
fougaserezh,fugaˈsɛ:rɛs,03171.wav
frankizenn,frɑ̃ŋˈki:zɛn,03172.wav
frapañ,ˈfrapɑ̃,03173.wav
gae,gɛ:,03174.wav
gak,gɑ:k,03175.wav
galoup,ˈgalup,03176.wav
garan,ˈgɑ:rɑ̃n,03177.wav
genaoueg,geˈnɔwɛk,03178.wav
geun,ˈgø:n,03179.wav
ginañ,ˈgi:nɑ̃,03180.wav
ginivelezh,giniˈve:lɛs,03181.wav
glann,ˈglɑ̃n,03182.wav
glaourenniñ,glɔwˈrɛni,03183.wav
gor,ˈgo:r,03184.wav
gorrek,ˈgɔrɛk,03185.wav
goudor,ˈgu:dɔr,03186.wav
goular,ˈgu:lar,03187.wav
gourlañchenn,gurˈlɑ̃ʃɛn,03188.wav
grizias,ˈgrizjas,03189.wav
groñj,ˈgrõ:ʃ,03190.wav
gwag,ˈgwɑ:k,03191.wav
gwallzarvoud,gwalˈzarvut,03192.wav
gwelien,ˈgweljɛn,03193.wav
gwezvoud,ˈgwezvut,03194.wav
gwial,ˈgwial,03195.wav
gwicʼhal,ˈgwihal,03196.wav
gwidre,ˈgwidre,03197.wav
gwidreüs,gwiˈdreys,03198.wav
gwigourat,gwiˈgu:rat,03199.wav
hag-eñ,aˈgẽ:,03200.wav
hal,ˈhɑ:l,03201.wav
hanterenn,hɑ̃nˈte:rɛn,03202.wav
hedro,ˈhedro,03203.wav
heklev,ˈheklɛw,03204.wav
hemolcʼh,ˈhemɔlx,03205.wav
henvrezhoneg,henvreˈzõ:nɛk,03206.wav
hêr,ˈhɛ:r,03207.wav
herbercʼh,ˈhɛrbɛrx,03208.wav
hillig,ˈhilik,03209.wav
hilligañ,hiˈli:gɑ̃,03210.wav
hirnez,ˈhirnɛs,03211.wav
hocʼh-unan,oˈhy:nɑ̃n,03212.wav
hunegan,hyˈne:gɑ̃n,03213.wav
hurlink,ˈhyrliŋk,03214.wav
ilboued,ˈilbwet,03215.wav
implijer,imˈpli:ʒɛr,03216.wav
itrik,ˈitrik,03217.wav
jilgammañ,ʒilˈgɑ̃mɑ̃,03218.wav
juntañ,ˈʒyntɑ̃,03219.wav
kabacʼh,ˈkɑ:bax,03220.wav
kador-vrecʼh,kadɔrˈvrex,03221.wav
kalatrez,kaˈlatrɛs,03222.wav
kammigellañ,kɑ̃miˈgɛlɑ̃,03223.wav
kanab,ˈkɑ̃:nap,03224.wav
kanastell,kɑ̃ˈnastɛl,03225.wav
karvan,ˈkarvɑ̃n,03226.wav
kazeg-koad,kazɛˈkwat,03227.wav
kazh-koad,kasˈkwat,03228.wav
kembraek,kɛmˈbraɛk,03229.wav
kementad,keˈmɛntat,03230.wav
kement-ha-kement,kemɛntaˈkemɛnt,03231.wav
kenwerzher,kɛnˈwɛrzɛr,03232.wav
kerse,ˈkɛrse,03233.wav
kevatal,keˈvatal,03234.wav
kevre,ˈkevre,03235.wav
kil,ˈki:l,03236.wav
kivijañ,kiˈvi:ʒɑ̃,03237.wav
kivijer,kiˈvi:ʒɛr,03238.wav
klañvour,ˈklɑ̃:vur,03239.wav
kleñvel,ˈklẽ:vɛl,03240.wav
kleuzañ,ˈklø:zɑ̃,03241.wav
klogor,ˈklo:gɔr,03242.wav
klotañ,ˈklotɑ̃,03243.wav
kolier,ˈkoljɛr,03244.wav
kontamm,ˈkõntɑ̃m,03245.wav
kontammiñ,kõnˈtɑ̃mi,03246.wav
korn-tro,kɔrnˈtro:,03247.wav
korrig,ˈkɔrik,03248.wav
korzailhenn,kɔrˈzaʎɛn,03249.wav
kreiz-kêr,krɛjsˈkɛ:r,03250.wav
kridienn,kriˈdiɛn,03251.wav
krimpañ,ˈkrimpɑ̃,03252.wav
krin,ˈkri:n,03253.wav
kropañ,ˈkrɔpɑ̃,03254.wav
krubuilh,ˈkry:byʎ,03255.wav
krugell-verien,krygɛlˈvɛrjɛn,03256.wav
kuilh,ˈkyʎ,03257.wav
kumun,ˈkymyn,03258.wav
kuruniñ,kyˈry:ni,03259.wav
lab,ˈlɑ:p,03260.wav
lagenn,ˈlɑ:gɛn,03261.wav
lampon,ˈlɑ̃mpõn,03262.wav
lampr,ˈlɑ̃mpr,03263.wav
laou-dar,lɔwˈdɑ:r,03264.wav
lastez,ˈlastɛs,03265.wav
lecʼhiañ,ˈlehjɑ̃,03266.wav
ledenez,leˈde:nɛs,03267.wav
lem-laka,lɛmˈlaka,03268.wav
leñv,ˈlẽ:f,03269.wav
leurgêr,ˈlørgɛr,03270.wav
levn,ˈlewn,03271.wav
lintrañ,ˈlintrɑ̃,03272.wav
loa-zour,lwaˈzu:r,03273.wav
lopañ,ˈlopɑ̃,03274.wav
loudour,ˈlu:dur,03275.wav
louzaouer,luˈzɔwɛr,03276.wav
lu,ˈly:,03277.wav
lutig,ˈlytik,03278.wav
maiz,ˈmais,03279.wav
marlonk,ˈmarlõŋk,03280.wav
marvailhat,marˈvaʎat,03281.wav
matarasenn,mataˈrasɛn,03282.wav
meiz,ˈmɛjs,03283.wav
mekaniker,mekɑ̃ˈnikɛr,03284.wav
mell-droad,mɛlˈdrwɑ:t,03285.wav
mesk-ha-mesk,meskaˈmesk,03286.wav
meuz,ˈmø:s,03287.wav
mezevelliñ,mezeˈvɛli,03288.wav
mezventi,mɛˈwɛnti,03289.wav
mibin,ˈmi:bin,03290.wav
mocʼh-gouez,mohˈgwe:s,03291.wav
mogidell,moˈgi:dɛl,03292.wav
momeder,mõˈme:dɛr,03293.wav
morcʼhed,ˈmɔrxɛt,03294.wav
morzañ,ˈmɔrzɑ̃,03295.wav
nadoz-aer,nadoˈzɛ:r,03296.wav
namm,ˈnɑ̃m,03297.wav
naoz,ˈnaws,03298.wav
nask,ˈnask,03299.wav
neblecʼh,neˈblɛx,03300.wav
nemetken,nemetˈke:n,03301.wav
nes,ˈnes,03302.wav
nev,ˈnew,03303.wav
nijva,ˈniʒva,03304.wav
noaz,ˈnwɑ:s,03305.wav
noazout,ˈnwɑ:zut,03306.wav
noziñ,ˈno:zi,03307.wav
ode,ˈo:de,03308.wav
otoù,ˈotu,03309.wav
otus,ˈotys,03310.wav
ouesk,ˈwesk,03311.wav
partial,parˈtial,03312.wav
pastez,ˈpastɛs,03313.wav
pellgent,ˈpɛlgɛnt,03314.wav
pellskrid,ˈpɛlskrit,03315.wav
penn-da-benn,pɛndaˈbɛn,03316.wav
percʼhennañ,pɛrˈxɛnɑ̃,03317.wav
peurrest,ˈpœrest,03318.wav
pikez,ˈpikɛs,03319.wav
piltrotat,pilˈtrotat,03320.wav
plat,ˈplɑ:t,03321.wav
pleustriñ,ˈpløstri,03322.wav
pluñv,ˈplỹ:,03323.wav
poentenn,ˈpwɛntɛn,03324.wav
poezon,ˈpwe:zõn,03325.wav
polos,ˈpo:lɔs,03326.wav
porrastell,pɔˈrastɛl,03327.wav
postañ,ˈpɔstɑ̃,03328.wav
pouezus,ˈpwe:zys,03329.wav
pouloud,ˈpu:lut,03330.wav
poultrennek,pulˈtrɛnɛk,03331.wav
pourchas,ˈpurʃas,03332.wav
puchañ,ˈpyʃɑ̃,03333.wav
pufal,ˈpyfal,03334.wav
ragachat,raˈgaʃat,03335.wav
raouliañ,ˈrɔwljɑ̃,03336.wav
raz,ˈrɑ:s,03337.wav
remm,ˈrɛm,03338.wav
renkennad,rẽŋˈkɛnat,03339.wav
restaol,ˈrestɔl,03340.wav
riblenn,ˈriblɛn,03341.wav
richan,ˈriʃɑ̃n,03342.wav
richer,ˈriʃɛr,03343.wav
rideoz,ri:dɛwʃ,03344.wav
rigadell,riˈgɑ:dɛl,03345.wav
ro,ˈro:,03346.wav
rouestlañ,ˈrwestlɑ̃,03347.wav
sacʼhañ,ˈsahɑ̃,03348.wav
sakr,ˈsakr,03349.wav
saotr,ˈsotr,03350.wav
sart,ˈsart,03351.wav
sebeliañ,seˈbeljɑ̃,03352.wav
sempl,ˈsɛmpl,03353.wav
serr,ˈsɛ:r,03354.wav
sev,ˈsɛw,03355.wav
seveniñ,seˈve:ni,03356.wav
sifel,ˈsifɛl,03357.wav
skalf,ˈskalf,03358.wav
skaoterez,skɔˈte:rɛs,03359.wav
skarnilañ,skarˈni:lɑ̃,03360.wav
skedus,ˈske:dys,03361.wav
skejañ,ˈske:ʒɑ̃,03362.wav
skiantek,skiˈɑ̃ntɛk,03363.wav
skoachañ,ˈskwaʃɑ̃,03364.wav
skoazellañ,skwaˈzɛlɑ̃,03365.wav
skourjez,ˈskurʒɛs,03366.wav
skrijus,ˈskri:ʒys,03367.wav
skriverezañ,skriveˈre:zɑ̃,03368.wav
skuizhder,ˈskɥizdɛr,03369.wav
sonnañ,ˈsõnɑ̃,03370.wav
souzañ,ˈsu:zɑ̃,03371.wav
spouron,ˈspu:rõn,03372.wav
stammenn,ˈstɑ̃mɛn,03373.wav
stankenn,ˈstɑ̃ŋkɛn,03374.wav
steuziañ,ˈstøzjɑ̃,03375.wav
strafuilhañ,straˈfyʎɑ̃,03376.wav
strak,ˈstrak,03377.wav
stroll,ˈstrɔl,03378.wav
strollañ,ˈstrɔlɑ̃,03379.wav
stroñs,ˈstrõ:s,03380.wav
stroñsañ,ˈstrõsɑ̃,03381.wav
stultenn,ˈstyltɛn,03382.wav
tagnous,ˈtɑ̃ɲus,03383.wav
takad,ˈtakat,03384.wav
talar,ˈtɑ:lar,03385.wav
tartez,ˈtartɛs,03386.wav
tavedek,taˈve:dɛk,03387.wav
temz-spered,tɛmˈspe:rɛt,03388.wav
ter,ˈte:r,03389.wav
teuz,ˈtø:s,03390.wav
timat,tiˈmat,03391.wav
tintal,ˈtintal,03392.wav
tocʼhor,ˈtɔhɔr,03393.wav
tommheoliañ,tɔˈmɛwljɑ̃,03394.wav
torchouer,tɔrˈʃuɛr,03395.wav
